Name,Votes,No,Streams,Tails,Plumes,Shells,Disturbed,Spiral,Curiosities,Majority feature,Score,STRRINGS,RA,DEC
NGC1015,"{Curiosities: 1, Tails: 2, No: 1, Spiral: 2, Streams: 2}",1,2,2,0,0,0,2,1,Streams,0.26,,39.54813153326115,-1.3187820609863203
NGC1045_GROUP,"{Streams: 3, No: 1, Shells: 2, Disturbed: 1, Tails: 1}",1,3,1,0,2,1,0,0,Streams,0.38,,40.12134553288381,-11.277561039747635
NGC1052_GROUP,"{Streams: 5, No: 3}",3,5,0,0,0,0,0,0,Streams,0.62,,40.27002894868936,-8.255789260913339
NGC1068_GROUP,"{Shells: 1, Tails: 1, No: 4, Streams: 1, Spiral: 1}",4,1,1,0,1,0,1,0,Streams,0.12,,40.669547475983634,-0.013072427540564556
NGC1079,"{Curiosities: 2, Streams: 2, No: 1, Tails: 2, Spiral: 1}",1,2,2,0,0,0,1,2,Streams,0.26,,40.9347436581826,-29.003289638425994
NGC1084_GROUP,"{Streams: 7, No: 1, Tails: 1}",1,7,1,0,0,0,0,0,Streams,0.78,*,41.49945410714361,-7.578309542046421
NGC1087,"{Shells: 2, Streams: 2, No: 2, Spiral: 2}",2,2,0,0,2,0,2,0,Streams,0.25,,41.60528607776274,-0.498834777524643
NGC1097_GROUP,"{Streams: 2, Tails: 2, Spiral: 2, Curiosities: 1, No: 1}",1,2,2,0,0,0,2,1,Streams,0.26,,41.57900823635455,-30.274646660018732
NGC1121,"{Streams: 6, No: 2, Tails: 1}",2,6,1,0,0,0,0,0,Streams,0.67,*,42.66326687560798,-1.734105796088494
NGC1133,"{No: 4, Streams: 1, Plumes: 1, Tails: 1, Curiosities: 1}",4,1,1,1,0,0,0,1,Streams,0.12,,43.17575702985514,-8.80436109258554
NGC1134,"{Streams: 3, Plumes: 1, No: 2, Curiosities: 1, Tails: 1}",2,3,1,1,0,0,0,1,Streams,0.38,,43.42219925197436,13.014091102733058
NGC1152,"{No: 4, Streams: 1, Plumes: 1, Spiral: 1, Curiosities: 1}",4,1,0,1,0,0,1,1,Streams,0.12,,44.390091486788286,-7.758834470271043
NGC1162,"{Streams: 5, No: 2, Shells: 1, Tails: 1}",2,5,1,0,1,0,0,0,Streams,0.56,*,44.733230790400576,-12.398662146242916
NGC1199_GROUP,"{Disturbed: 1, Streams: 2, No: 4, Curiosities: 1}",4,2,0,0,0,1,0,1,Streams,0.25,,45.9100928981673,-15.613451203497528
NGC1208,"{Streams: 5, No: 2, Disturbed: 1, Tails: 1}",2,5,1,0,0,1,0,0,Streams,0.56,,46.54958165762482,-9.541383149862655
NGC1214,"{Streams: 5, No: 3}",3,5,0,0,0,0,0,0,Streams,0.62,,46.733069096269936,-9.543988792352149
NGC1238,"{Streams: 3, No: 4, Tails: 1}",4,3,1,0,0,0,0,0,Streams,0.38,,47.719561002371506,-10.748038220215115
NGC1241_GROUP,"{Curiosities: 1, No: 2, Streams: 3, Spiral: 2}",2,3,0,0,0,0,2,1,Streams,0.38,,47.81093377521521,-8.921835601431571
NGC1266_GROUP,"{Streams: 4, No: 3, Shells: 1}",3,4,0,0,1,0,0,0,Streams,0.5,,49.00324477455917,-2.427290268200539
NGC1309,"{Shells: 2, Streams: 3, No: 2, Tails: 1}",2,3,1,0,2,0,0,0,Streams,0.38,,50.52719431292272,-15.399994443237496
NGC1310,"{No: 2, Tails: 2, Streams: 2, Spiral: 2}",2,2,2,0,0,0,2,0,Streams,0.25,,50.26441031086324,-37.101886427339025
NGC1316_GROUP,"{Streams: 4, No: 2, Disturbed: 1, Shells: 1}",2,4,0,0,1,1,0,0,Streams,0.5,,50.673732942690876,-37.20802757898915
NGC1332_GROUP,"{Streams: 5, No: 2, Tails: 2}",2,5,2,0,0,0,0,0,Streams,0.56,,51.57183953689552,-21.335205258182057
NGC1354,"{Curiosities: 1, No: 4, Plumes: 1, Streams: 2}",4,2,0,1,0,0,0,1,Streams,0.25,,53.12232021113237,-15.221283907658865
NGC1357_GROUP,"{Shells: 2, Tails: 1, No: 1, Spiral: 2, Streams: 2}",1,2,1,0,2,0,2,0,Streams,0.26,,53.32109592971887,-13.664104852355457
NGC1359,"{Disturbed: 2, No: 2, Curiosities: 1, Tails: 1, Streams: 2}",2,2,1,0,0,2,0,1,Streams,0.25,,53.449188390097206,-19.492154926889214
NGC1370,"{No: 4, Streams: 3, Disturbed: 1}",4,3,0,0,0,1,0,0,Streams,0.38,,53.81056187379321,-20.3737867402708
NGC1397,"{Spiral: 2, No: 4, Streams: 2}",4,2,0,0,0,0,2,0,Streams,0.25,,54.94653343970363,-4.670162350644309
NGC1415,"{No: 4, Streams: 2, Plumes: 1, Tails: 1}",4,2,1,1,0,0,0,0,Streams,0.25,,55.237028807061186,-22.564384329101
NGC1426,"{Shells: 2, Streams: 4, No: 2}",2,4,0,0,2,0,0,0,Streams,0.5,,55.70459668819797,-22.108385429242542
NGC1439_GROUP,"{Shells: 2, Streams: 3, No: 3}",3,3,0,0,2,0,0,0,Streams,0.37,,56.20808395090628,-21.92064788426726
NGC1483,"{Streams: 4, No: 2, Spiral: 1, Tails: 1}",2,4,1,0,0,0,1,0,Streams,0.5,,58.19859585797562,-47.477387233007136
NGC1490,"{No: 3, Streams: 2, Shells: 2, Tails: 1}",3,2,1,0,2,0,0,0,Streams,0.25,,58.39269583079797,-66.01802894314478
NGC1511,"{Shells: 1, Streams: 3, No: 3, Plumes: 1}",3,3,0,1,1,0,0,0,Streams,0.37,,59.903650074009846,-67.63484737286497
NGC1532_GROUP,"{Tails: 3, No: 1, Streams: 3, Spiral: 1}",1,3,3,0,0,0,1,0,Streams,0.38,,63.01715491545938,-32.87390526150357
NGC1549,"{Streams: 5, No: 1, Curiosities: 1, Shells: 1}",1,5,0,0,1,0,0,1,Streams,0.63,,63.93797397699787,-55.59223046776231
NGC1552,"{Streams: 3, No: 4, Tails: 1}",4,3,1,0,0,0,0,0,Streams,0.38,,65.07364548188855,-0.692820590198313
NGC1553,"{Shells: 1, Streams: 4, No: 2, Tails: 1}",2,4,1,0,1,0,0,0,Streams,0.5,,64.04369321974897,-55.78001839709658
NGC1567,"{Tails: 2, Streams: 3, No: 2, Shells: 2}",2,3,2,0,2,0,0,0,Streams,0.33,,65.28651218071491,-48.25469915853368
NGC1576,"{Streams: 6, No: 2}",2,6,0,0,0,0,0,0,Streams,0.75,,66.57841126802751,-3.6211021890987456
NGC1587_GROUP,"{Plumes: 1, No: 4, Streams: 2, Disturbed: 1}",4,2,0,1,0,1,0,0,Streams,0.25,,67.66642269505367,0.6617007939853141
NGC1589,"{Plumes: 2, Streams: 3, No: 3}",3,3,0,2,0,0,0,0,Streams,0.37,,67.68957302318329,0.8639403043666362
NGC1596_GROUP,"{Streams: 5, No: 2, Tails: 1}",2,5,1,0,0,0,0,0,Streams,0.62,,66.90884600857271,-55.02770050978952
NGC1600_GROUP,"{Shells: 2, Streams: 2, No: 4}",4,2,0,0,2,0,0,0,Streams,0.25,,67.91616881203309,-5.0861767586447915
NGC1606,"{Disturbed: 1, Streams: 2, No: 2, Shells: 1, Plumes: 2}",2,2,0,2,1,1,0,0,Streams,0.25,,68.0139911134937,-5.0324699085602305
NGC1609_GROUP,"{Streams: 3, No: 4, Shells: 1}",4,3,0,0,1,0,0,0,Streams,0.38,,68.18788289011873,-4.372403897374416
NGC1611,"{Streams: 5, No: 3}",3,5,0,0,0,0,0,0,Streams,0.62,,68.27485048458668,-4.297233113213093
NGC1612,"{Streams: 2, Tails: 1, No: 2, Plumes: 1, Spiral: 2}",2,2,1,1,0,0,2,0,Streams,0.25,,68.30472713528259,-4.172430988202261
NGC1638_GROUP,"{Shells: 2, Tails: 1, No: 2, Streams: 2, Spiral: 1}",2,2,1,0,2,0,1,0,Streams,0.25,,70.40209875560717,-1.8090319175560656
NGC1645_GROUP,"{Tails: 1, No: 3, Streams: 2, Spiral: 2}",3,2,1,0,0,0,2,0,Streams,0.25,,71.02666088133357,-5.4656625285123415
NGC1646_GROUP,"{Streams: 3, No: 4, Shells: 1}",4,3,0,0,1,0,0,0,Streams,0.38,,71.09800805665176,-8.531244357958863
NGC1653,"{Shells: 2, Streams: 4, No: 2}",2,4,0,0,2,0,0,0,Streams,0.5,,71.44728103355847,-2.3929013936080126
NGC1685,"{Tails: 2, Streams: 3, Plumes: 2, Spiral: 1}",0,3,2,2,0,0,1,0,Streams,0.38,,73.14290775411727,-2.949289648341165
NGC1699,"{No: 4, Disturbed: 1, Spiral: 1, Streams: 2}",4,2,0,0,0,1,1,0,Streams,0.25,,74.24851655452663,-4.756914629608548
NGC1706_GROUP,"{Spiral: 2, Streams: 3, Tails: 2, Disturbed: 1}",0,3,2,0,0,1,2,0,Streams,0.38,,73.12920160101886,-62.985719590588886
NGC1726_GROUP,"{Shells: 2, Streams: 2, No: 3, Disturbed: 1}",3,2,0,0,2,1,0,0,Streams,0.25,,74.92460639772095,-7.7552316394238385
NGC1808_GROUP,"{Shells: 1, Tails: 2, No: 1, Streams: 2, Spiral: 2}",1,2,2,0,1,0,2,0,Streams,0.26,,76.92668833105564,-37.512327103771696
NGC1811_GROUP,"{Streams: 4, No: 2, Tails: 2}",2,4,2,0,0,0,0,0,Streams,0.5,,77.17814921453032,-29.27613199997596
NGC1993,"{Disturbed: 2, Streams: 2, No: 3, Shells: 1}",3,2,0,0,1,2,0,0,Streams,0.25,,83.85654208434072,-17.81531832887651
NGC2087,"{Disturbed: 1, Streams: 2, No: 3, Spiral: 1, Plumes: 1}",3,2,0,1,0,1,1,0,Streams,0.25,,86.06724751549528,-55.53257972816838
NGC2139,"{Tails: 3, Streams: 4, No: 1}",1,4,3,0,0,0,0,0,Streams,0.5,,90.28334111244168,-23.672548424986722
NGC2146,"{Tails: 3, No: 1, Streams: 3, Disturbed: 1}",1,3,3,0,0,1,0,0,Streams,0.38,,94.66467349284308,78.3567875958652
NGC2253,"{Tails: 1, Streams: 5, No: 1, Spiral: 1}",1,5,1,0,0,0,1,0,Streams,0.63,,100.92412193846039,65.2063293123403
NGC2289_GROUP,"{Plumes: 1, Streams: 1, No: 4, Disturbed: 1, Shells: 1}",4,1,0,1,1,1,0,0,Streams,0.12,,102.7232573856943,33.47879362617593
NGC2326,"{Streams: 3, Tails: 2, Spiral: 3}",0,3,2,0,0,0,3,0,Streams,0.38,,107.04584192422276,50.68192540408547
NGC2333,"{Shells: 2, Tails: 1, No: 2, Plumes: 1, Streams: 2}",2,2,1,1,2,0,0,0,Streams,0.25,,107.08889031966642,35.17002566081233
NGC2415_GROUP,"{Plumes: 1, No: 4, Disturbed: 1, Streams: 2}",4,2,0,1,0,1,0,0,Streams,0.25,,114.2358868301185,35.24212295417141
NGC2418,"{Shells: 4, Streams: 4, Disturbed: 1}",0,4,0,0,4,1,0,0,Streams,0.44,,114.15626936687363,17.88385563984236
NGC2507,"{Tails: 1, Streams: 6, Plumes: 1}",0,6,1,1,0,0,0,0,Streams,0.75,,120.40499364453777,15.70975691151128
NGC2508,"{Tails: 2, Streams: 3, Plumes: 1, Shells: 2, Disturbed: 1}",0,3,2,1,2,1,0,0,Streams,0.33,,120.48841148493717,8.551873117010977
NGC2523C,"{Shells: 2, Streams: 3, No: 3}",3,3,0,0,2,0,0,0,Streams,0.37,,124.43446581463849,73.31760745629994
NGC2544_GROUP,"{Shells: 2, Streams: 2, No: 2, Plumes: 1, Curiosities: 1}",2,2,0,1,2,0,0,1,Streams,0.25,,125.41803842678696,73.98836788313437
NGC2554_GROUP,"{Shells: 2, Streams: 4, No: 1, Spiral: 1}",1,4,0,0,2,0,1,0,Streams,0.5,,124.47305173831056,23.47216204565948
NGC2592_GROUP,"{Streams: 4, No: 3, Curiosities: 1}",3,4,0,0,0,0,0,1,Streams,0.5,,126.78356296325563,25.97030011907135
NGC2648_GROUP,"{Plumes: 2, No: 3, Tails: 1, Streams: 2}",3,2,1,2,0,0,0,0,Streams,0.25,,130.66588201477353,14.285621379822137
NGC2698,"{Tails: 2, Streams: 3, No: 2, Plumes: 1}",2,3,2,1,0,0,0,0,Streams,0.38,,133.9020570971244,-3.183993566065457
NGC2699,"{Shells: 3, Streams: 3, No: 1, Tails: 1}",1,3,1,0,3,0,0,0,Streams,0.38,,133.95328007183923,-3.127672314390093
NGC2708,"{Streams: 5, No: 1, Shells: 1, Tails: 2}",1,5,2,0,1,0,0,0,Streams,0.56,,134.03341810209906,-3.3601619541880914
NGC2715,"{No: 2, Spiral: 1, Streams: 3, Plumes: 1, Tails: 1}",2,3,1,1,0,0,1,0,Streams,0.38,,137.0268543750545,78.08545624421893
NGC2738,"{Streams: 2, Tails: 2, Plumes: 1, No: 2, Spiral: 1}",2,2,2,1,0,0,1,0,Streams,0.25,,136.00184480801917,21.967720294123207
NGC2744,"{Streams: 4, Tails: 3, Disturbed: 1}",0,4,3,0,0,1,0,0,Streams,0.5,,136.16281672768218,18.46424261763076
NGC2748,"{Curiosities: 1, Streams: 2, No: 3, Disturbed: 1, Plumes: 1}",3,2,0,1,0,1,0,1,Streams,0.25,,138.42898999525232,76.4756815139075
NGC2765,"{Disturbed: 1, Streams: 1, No: 4, Plumes: 1, Shells: 1}",4,1,0,1,1,1,0,0,Streams,0.12,,136.90266516818903,3.3929155416690753
NGC2769,"{Streams: 6, No: 3}",3,6,0,0,0,0,0,0,Streams,0.67,*,137.63418346321137,50.433336174603035
NGC2773,"{Shells: 1, Streams: 2, No: 3, Disturbed: 1, Tails: 1}",3,2,1,0,1,1,0,0,Streams,0.25,,137.43409995777031,7.173764533919187
NGC2782,"{Shells: 4, Streams: 4, Tails: 1}",0,4,1,0,4,0,0,0,Streams,0.44,,138.52155472956682,40.11351941145359
NGC2856,"{Streams: 7, Tails: 2}",0,7,2,0,0,0,0,0,Streams,0.78,,141.06702478788685,49.24916481332862
NGC2860,"{No: 4, Spiral: 1, Streams: 1, Shells: 1, Tails: 1}",4,1,1,0,1,0,1,0,Streams,0.12,,141.22166656972504,41.060193560459425
NGC2874_GROUP,"{Streams: 4, No: 4}",4,4,0,0,0,0,0,0,Streams,0.5,,141.44725037570626,11.424548980792506
NGC2894,"{Disturbed: 1, No: 4, Streams: 2, Spiral: 1}",4,2,0,0,0,1,1,0,Streams,0.25,,142.37637183303693,7.7186377956090615
NGC2914,"{Plumes: 3, Streams: 3, No: 1, Tails: 1}",1,3,1,3,0,0,0,0,Streams,0.38,,143.5116135319778,10.10871065343865
NGC2924_GROUP,"{Shells: 2, Streams: 3, No: 3}",3,3,0,0,2,0,0,0,Streams,0.37,,143.79507212485296,-16.39832565462199
NGC2939,"{Tails: 2, Streams: 3, No: 1, Plumes: 1, Spiral: 1}",1,3,2,1,0,0,1,0,Streams,0.38,,144.53289312462886,9.523819230531277
NGC2960,"{Streams: 6, Disturbed: 1, Tails: 1}",0,6,1,0,0,1,0,0,Streams,0.75,,145.1516916997955,3.5769310375625625
NGC2966,"{Spiral: 1, Tails: 3, Streams: 3, Plumes: 1}",0,3,3,1,0,0,1,0,Streams,0.38,,145.54787114539397,4.673173570259867
NGC2968,"{Plumes: 1, Streams: 4, No: 2, Shells: 1}",2,4,0,1,1,0,0,0,Streams,0.5,,145.8000278445419,31.92869518479101
NGC2987,"{Streams: 6, Plumes: 2}",0,6,0,2,0,0,0,0,Streams,0.75,,146.4227055752872,4.941779277405881
NGC3003_GROUP,"{Streams: 2, No: 4, Spiral: 2}",4,2,0,0,0,0,2,0,Streams,0.25,,147.1491995441422,33.42148236663757
NGC3041,"{Streams: 5, No: 2, Tails: 1}",2,5,1,0,0,0,0,0,Streams,0.62,*,148.27967161667027,16.677705752043437
NGC3075,"{Tails: 1, Streams: 4, No: 2, Spiral: 1}",2,4,1,0,0,0,1,0,Streams,0.5,,149.73434997767114,14.4188347844327
NGC3131_GROUP,"{Streams: 4, No: 1, Tails: 2, Plumes: 1}",1,4,2,1,0,0,0,0,Streams,0.5,,152.15187064363974,18.231157071908093
NGC3166_GROUP,"{Streams: 4, No: 4}",4,4,0,0,0,0,0,0,Streams,0.5,,153.44030645306543,3.42479599133786
NGC3185,"{No: 4, Streams: 2, Tails: 1, Spiral: 1}",4,2,1,0,0,0,1,0,Streams,0.25,,154.41071228841466,21.68827618254687
NGC3227_GROUP,"{Streams: 3, No: 1, Disturbed: 2, Shells: 1, Tails: 1}",1,3,1,0,1,2,0,0,Streams,0.38,,155.8776258562078,19.865345516968304
NGC3239_GROUP,"{Tails: 2, No: 1, Streams: 4, Plumes: 1}",1,4,2,1,0,0,0,0,Streams,0.5,,156.27754474220836,17.16139023103283
NGC3310,"{Streams: 4, No: 2, Disturbed: 1, Shells: 1}",2,4,0,0,1,1,0,0,Streams,0.5,,159.6909548059275,53.503129152979035
NGC3325_GROUP,"{Shells: 3, Streams: 3, No: 1, Tails: 2}",1,3,2,0,3,0,0,0,Streams,0.34,,159.83522274823306,-0.20025175837546166
NGC3335,"{No: 4, Streams: 1, Tails: 1, Spiral: 1, Shells: 1}",4,1,1,0,1,0,1,0,Streams,0.12,,159.89194531734313,-23.9226961704264
NGC3380,"{No: 4, Streams: 1, Curiosities: 1, Spiral: 1, Tails: 1}",4,1,1,0,0,0,1,1,Streams,0.12,,162.05077020501767,28.601774152767653
NGC3393,"{No: 1, Spiral: 2, Streams: 3, Tails: 2}",1,3,2,0,0,0,2,0,Streams,0.38,,162.09778746951645,-25.162076257590364
NGC3521_GROUP,"{Streams: 4, No: 3, Disturbed: 1, Spiral: 1}",3,4,0,0,0,1,1,0,Streams,0.45,,166.45400461485235,-0.03515771340966662
NGC3611,"{Streams: 7, Shells: 2}",0,7,0,0,2,0,0,0,Streams,0.78,,169.37563749118988,4.555587449852753
NGC3627_GROUP,"{Tails: 1, Streams: 3, No: 3, Curiosities: 1}",3,3,1,0,0,0,0,1,Streams,0.37,,170.06227587911883,12.991345479910496
NGC3628_GROUP,"{Streams: 3, Tails: 2, No: 3}",3,3,2,0,0,0,0,0,Streams,0.37,,170.06909514962058,13.592546940510175
NGC3639,"{No: 4, Tails: 1, Disturbed: 1, Streams: 1, Spiral: 1}",4,1,1,0,0,1,1,0,Streams,0.12,,170.3986604266831,18.458384191346102
NGC3640_GROUP,"{Streams: 4, No: 2, Disturbed: 1, Shells: 1, Tails: 1}",2,4,1,0,1,1,0,0,Streams,0.45,,170.27848825376066,3.234881384644589
NGC3642,"{Spiral: 3, Streams: 3, No: 2}",2,3,0,0,0,0,3,0,Streams,0.38,,170.57467517682198,59.07453690184779
NGC3650_GROUP,"{Streams: 5, No: 3, Tails: 1}",3,5,1,0,0,0,0,0,Streams,0.56,,170.6473115874636,20.70403167850002
NGC3689,"{Streams: 6, No: 2}",2,6,0,0,0,0,0,0,Streams,0.75,,172.04589075692613,25.66124575172943
NGC3690_GROUP,"{Streams: 5, No: 1, Tails: 2}",1,5,2,0,0,0,0,0,Streams,0.63,,172.1333063633604,58.56298924256092
NGC3759_GROUP,"{Shells: 2, Streams: 6, Tails: 1}",0,6,1,0,2,0,0,0,Streams,0.67,,174.22540453157245,54.82326209617467
NGC3768,"{No: 4, Streams: 1, Plumes: 1, Tails: 1, Shells: 1}",4,1,1,1,1,0,0,0,Streams,0.12,,174.31029445266847,17.839852532542405
NGC3788_GROUP,"{Tails: 4, Streams: 4}",0,4,4,0,0,0,0,0,Streams,0.5,,174.93598213212826,31.931167809068896
NGC3791,"{No: 4, Streams: 3, Shells: 1}",4,3,0,0,1,0,0,0,Streams,0.38,,174.9243001592889,-9.367377381046479
NGC3798_GROUP,"{Streams: 4, No: 2, Tails: 3}",2,4,3,0,0,0,0,0,Streams,0.45,,175.05806126268385,24.697022177409785
NGC3801_GROUP,"{Shells: 2, Streams: 2, No: 2, Disturbed: 2}",2,2,0,0,2,2,0,0,Streams,0.25,,175.0704751759661,17.727902463790283
NGC3816,"{Tails: 2, Streams: 5, Plumes: 1}",0,5,2,1,0,0,0,0,Streams,0.62,,175.45016128497036,20.10370120843541
NGC3854,"{No: 4, Tails: 1, Disturbed: 1, Streams: 1, Spiral: 1}",4,1,1,0,0,1,1,0,Streams,0.12,,176.2167751589391,-9.233321259052156
NGC3858,"{Streams: 5, Plumes: 3}",0,5,0,3,0,0,0,0,Streams,0.62,,176.29862065203784,-9.313993454840404
NGC3860_GROUP,"{Shells: 1, Streams: 3, No: 2, Tails: 1, Spiral: 1}",2,3,1,0,1,0,1,0,Streams,0.38,,176.20485482952424,19.795071033563264
NGC3875_GROUP,"{Shells: 1, Streams: 3, No: 4}",4,3,0,0,1,0,0,0,Streams,0.38,,176.45598118020027,19.76736208430081
NGC3886,"{Shells: 2, Streams: 4, No: 1, Disturbed: 1, Tails: 1}",1,4,1,0,2,1,0,0,Streams,0.45,,176.77333094208274,19.837186771405598
NGC3893_GROUP,"{Spiral: 2, Streams: 3, Tails: 3, No: 1}",1,3,3,0,0,0,2,0,Streams,0.34,,177.15915376978643,48.710793802989414
NGC3907B_GROUP,"{Tails: 2, Streams: 3, No: 3}",3,3,2,0,0,0,0,0,Streams,0.37,,177.34798190162488,-1.0837287462132346
NGC3921_GROUP,"{Streams: 6, Tails: 2}",0,6,2,0,0,0,0,0,Streams,0.75,,177.77852163303916,55.0788755375702
NGC3963,"{Streams: 5, Tails: 3}",0,5,3,0,0,0,0,0,Streams,0.62,,178.74480816351812,58.49360313592273
NGC3995_GROUP,"{Shells: 1, Streams: 2, Tails: 2, No: 3}",3,2,2,0,1,0,0,0,Streams,0.25,,179.43380322599828,32.29406306535072
NGC3998_GROUP,"{Curiosities: 1, Streams: 3, Shells: 1, No: 3}",3,3,0,0,1,0,0,1,Streams,0.37,,179.48386071000252,55.45364363075736
NGC4006,"{Plumes: 1, Streams: 3, No: 2, Tails: 2}",2,3,2,1,0,0,0,0,Streams,0.38,,179.52409401457226,-2.120080035249032
NGC4014,"{Shells: 3, Streams: 3, No: 2, Spiral: 1}",2,3,0,0,3,0,1,0,Streams,0.34,,179.6492292908105,16.177167606669673
NGC4023,"{Streams: 4, No: 2, Shells: 2}",2,4,0,0,2,0,0,0,Streams,0.5,,179.77278787272567,24.98894715164594
NGC4131,"{Disturbed: 1, Streams: 2, No: 3, Plumes: 1, Shells: 1}",3,2,0,1,1,1,0,0,Streams,0.25,,182.19703690489212,29.30474114229309
NGC4133,"{No: 2, Streams: 2, Tails: 2, Spiral: 2}",2,2,2,0,0,0,2,0,Streams,0.25,,182.20821915029524,74.90419783671959
NGC4196,"{Streams: 6, Disturbed: 1, Tails: 1}",0,6,1,0,0,1,0,0,Streams,0.75,,183.62393732189796,28.423454233045067
NGC4216_GROUP,"{Streams: 5, No: 4}",4,5,0,0,0,0,0,0,Streams,0.56,,183.97572691935716,13.149597155767902
NGC4239_GROUP,"{Streams: 4, Shells: 1, No: 1, Tails: 2}",1,4,2,0,1,0,0,0,Streams,0.5,,184.3122601972235,16.531305890019407
NGC4242_GROUP,"{Shells: 1, Streams: 3, No: 2, Disturbed: 1, Plumes: 1}",2,3,0,1,1,1,0,0,Streams,0.38,,184.37601027000332,45.61929909679906
NGC4247,"{Spiral: 1, No: 3, Tails: 1, Streams: 3}",3,3,1,0,0,0,1,0,Streams,0.37,,184.4919141125118,7.273962064968975
NGC4250,"{Curiosities: 3, Streams: 3, No: 2}",2,3,0,0,0,0,0,3,Streams,0.38,,184.35930226351647,70.80248528380307
NGC4256_GROUP,"{Streams: 6, No: 3}",3,6,0,0,0,0,0,0,Streams,0.67,*,184.67887363093328,65.89836316143538
NGC4261_GROUP,"{Streams: 5, No: 2, Tails: 2}",2,5,2,0,0,0,0,0,Streams,0.56,,184.84675238067862,5.8249270407018505
NGC4262,"{Plumes: 3, Streams: 3, No: 2, Tails: 1}",2,3,1,3,0,0,0,0,Streams,0.34,,184.87739865043702,14.877636537918125
NGC4293,"{Shells: 1, Streams: 3, No: 4}",4,3,0,0,1,0,0,0,Streams,0.38,,185.303340219912,18.38272994331563
NGC4300_GROUP,"{Curiosities: 1, Streams: 2, No: 4, Spiral: 1}",4,2,0,0,0,0,1,1,Streams,0.25,,185.42278829404566,5.384766570757856
NGC4305_GROUP,"{Plumes: 3, Streams: 3, No: 1, Spiral: 1}",1,3,0,3,0,0,1,0,Streams,0.38,,185.51499996363455,12.740908501046002
NGC4319,"{Streams: 6, Tails: 2}",0,6,2,0,0,0,0,0,Streams,0.75,,185.4330513632577,75.32248498812818
NGC4351,"{Tails: 2, Streams: 2, No: 2, Plumes: 1, Disturbed: 1}",2,2,2,1,0,1,0,0,Streams,0.25,,186.00613982543612,12.204609407446275
NGC4362_GROUP,"{Streams: 4, No: 2, Tails: 2}",2,4,2,0,0,0,0,0,Streams,0.5,,186.04715752895123,58.36062344776492
NGC4382_GROUP,"{Shells: 1, Streams: 5, No: 2}",2,5,0,0,1,0,0,0,Streams,0.62,,186.3502901560324,18.191202545855283
NGC4388_GROUP,"{Streams: 4, No: 3, Spiral: 1, Tails: 1}",3,4,1,0,0,0,1,0,Streams,0.45,*,186.44518376562363,12.661806507297575
NGC4403_GROUP,"{Plumes: 2, Streams: 2, No: 3, Shells: 1}",3,2,0,2,1,0,0,0,Streams,0.25,,186.55324418153575,-7.68486542644312
NGC4416,"{No: 2, Tails: 1, Streams: 3, Plumes: 1, Disturbed: 1}",2,3,1,1,0,1,0,0,Streams,0.38,,186.69481004626596,7.919050878377745
NGC4425,"{Streams: 4, No: 3, Tails: 1}",3,4,1,0,0,0,0,0,Streams,0.5,,186.8055740468959,12.734772393433447
NGC4438_GROUP,"{Tails: 2, No: 2, Streams: 2, Disturbed: 1, Curiosities: 1}",2,2,2,0,0,1,0,1,Streams,0.25,,186.94013059874123,13.008716587986962
NGC4454,"{No: 3, Streams: 2, Shells: 2, Spiral: 1}",3,2,0,0,2,0,1,0,Streams,0.25,,187.21144791896478,-1.9391927855271587
NGC4494_GROUP,"{Streams: 3, No: 4, Disturbed: 1}",4,3,0,0,0,1,0,0,Streams,0.38,,187.85018002716876,25.775010815879305
NGC4526,"{Streams: 3, No: 4, Shells: 1}",4,3,0,0,1,0,0,0,Streams,0.38,,188.51242931301545,7.699284080415375
NGC4568_GROUP,"{Plumes: 1, Tails: 2, No: 2, Streams: 2, Spiral: 1}",2,2,2,1,0,0,1,0,Streams,0.25,,189.1425823403527,11.238844569725117
NGC4580,"{No: 4, Tails: 1, Shells: 1, Spiral: 1, Streams: 1}",4,1,1,0,1,0,1,0,Streams,0.12,,189.45165693189404,5.368444704947879
NGC4632,"{Streams: 6, No: 3}",3,6,0,0,0,0,0,0,Streams,0.67,*,190.63402916714736,-0.08220573447358637
NGC4635,"{No: 3, Streams: 2, Spiral: 2, Tails: 1}",3,2,1,0,0,0,2,0,Streams,0.25,,190.66355548631654,19.945707445497067
NGC4643,"{Plumes: 1, Streams: 3, No: 2, Tails: 2}",2,3,2,1,0,0,0,0,Streams,0.38,,190.8339527142808,1.97825238504504
NGC4651,"{Shells: 2, Streams: 5, No: 1}",1,5,0,0,2,0,0,0,Streams,0.63,,190.9276134858472,16.393407321634154
NGC4669,"{No: 4, Streams: 2, Tails: 2}",4,2,2,0,0,0,0,0,Streams,0.25,,191.19500534601048,54.875737088243774
NGC4684,"{Streams: 5, No: 2, Tails: 2}",2,5,2,0,0,0,0,0,Streams,0.56,,191.82298335356106,-2.727377917817848
NGC4686,"{Streams: 6, No: 3}",3,6,0,0,0,0,0,0,Streams,0.67,*,191.66612587460963,54.53419797952648
NGC4689,"{No: 4, Tails: 1, Shells: 1, Streams: 1, Spiral: 1}",4,1,1,0,1,0,1,0,Streams,0.12,,191.94000159002474,13.762792738517632
NGC4691,"{Tails: 2, Streams: 3, Plumes: 1, Spiral: 1, Disturbed: 1}",0,3,2,1,0,1,1,0,Streams,0.38,,192.05623175797456,-3.3329174269085025
